"Plot Title: 20940478"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20940478, SEN S/N: 20940478, LBL: temp)","Intensity, lum/ft² (LGR S/N: 20940478, SEN S/N: 20940478, LBL: light)","Host Connected (LGR S/N: 20940478)","Coupler Attached (LGR S/N: 20940478)","Stopped (LGR S/N: 20940478)","End Of File (LGR S/N: 20940478)"
470,10/31/20 10:30:00 AM,19.662,216.0,,,,
471,10/31/20 10:45:00 AM,19.662,216.0,,,,
472,10/31/20 11:00:00 AM,19.662,216.0,,,,
473,10/31/20 11:15:00 AM,19.662,216.0,,,,
474,10/31/20 11:30:00 AM,19.662,224.0,,,,
475,10/31/20 11:45:00 AM,19.662,216.0,,,,
476,10/31/20 12:00:00 PM,19.567,216.0,,,,
477,10/31/20 12:15:00 PM,19.567,224.0,,,,
478,10/31/20 12:30:00 PM,19.567,224.0,,,,
479,10/31/20 12:45:00 PM,19.567,216.0,,,,
480,10/31/20 01:00:00 PM,19.567,224.0,,,,
481,10/31/20 01:15:00 PM,19.567,216.0,,,,
482,10/31/20 01:30:00 PM,19.567,216.0,,,,
483,10/31/20 01:45:00 PM,19.567,224.0,,,,
484,10/31/20 02:00:00 PM,19.567,224.0,,,,
485,10/31/20 02:15:00 PM,19.567,216.0,,,,
486,10/31/20 02:30:00 PM,19.567,216.0,,,,
487,10/31/20 02:45:00 PM,19.567,216.0,,,,
488,10/31/20 03:00:00 PM,19.567,224.0,,,,
489,10/31/20 03:15:00 PM,19.567,224.0,,,,
490,10/31/20 03:30:00 PM,19.567,216.0,,,,
491,10/31/20 03:45:00 PM,19.472,216.0,,,,
492,10/31/20 04:00:00 PM,19.567,216.0,,,,
493,10/31/20 04:15:00 PM,19.472,216.0,,,,
494,10/31/20 04:30:00 PM,19.472,216.0,,,,
495,10/31/20 04:45:00 PM,19.472,224.0,,,,
496,10/31/20 05:00:00 PM,19.472,224.0,,,,
497,10/31/20 05:15:00 PM,19.472,216.0,,,,
498,10/31/20 05:30:00 PM,19.472,216.0,,,,
499,10/31/20 05:45:00 PM,19.567,224.0,,,,
500,10/31/20 06:00:00 PM,19.567,224.0,,,,
501,10/31/20 06:15:00 PM,19.092,0.0,,,,
502,10/31/20 06:30:00 PM,19.567,0.0,,,,
503,10/31/20 06:45:00 PM,20.329,0.0,,,,
504,10/31/20 07:00:00 PM,20.901,0.0,,,,
505,10/31/20 07:15:00 PM,21.282,0.0,,,,
506,10/31/20 07:30:00 PM,21.569,0.0,,,,
507,10/31/20 07:45:00 PM,21.760,0.0,,,,
508,10/31/20 08:00:00 PM,21.951,0.0,,,,
509,10/31/20 08:15:00 PM,22.046,0.0,,,,
510,10/31/20 08:30:00 PM,22.142,0.0,,,,
511,10/31/20 08:45:00 PM,22.238,0.0,,,,
512,10/31/20 09:00:00 PM,22.333,0.0,,,,
513,10/31/20 09:15:00 PM,22.333,0.0,,,,
514,10/31/20 09:30:00 PM,22.429,0.0,,,,
515,10/31/20 09:45:00 PM,22.429,0.0,,,,
516,10/31/20 10:00:00 PM,22.429,0.0,,,,
517,10/31/20 10:15:00 PM,22.429,0.0,,,,
518,10/31/20 10:30:00 PM,22.429,0.0,,,,
519,10/31/20 10:45:00 PM,22.429,0.0,,,,
520,10/31/20 11:00:00 PM,22.429,0.0,,,,
521,10/31/20 11:15:00 PM,22.429,0.0,,,,
522,10/31/20 11:30:00 PM,22.429,0.0,,,,
523,10/31/20 11:45:00 PM,22.525,0.0,,,,
524,11/01/20 12:00:00 AM,22.525,0.0,,,,
525,11/01/20 12:15:00 AM,22.525,0.0,,,,
526,11/01/20 12:30:00 AM,22.525,0.0,,,,
527,11/01/20 12:45:00 AM,22.525,0.0,,,,
528,11/01/20 01:00:00 AM,22.525,0.0,,,,
529,11/01/20 01:15:00 AM,22.525,0.0,,,,
530,11/01/20 01:30:00 AM,22.525,0.0,,,,
531,11/01/20 01:45:00 AM,22.525,0.0,,,,
532,11/01/20 02:00:00 AM,22.525,0.0,,,,
533,11/01/20 02:15:00 AM,22.525,0.0,,,,
534,11/01/20 02:30:00 AM,22.525,0.0,,,,
535,11/01/20 02:45:00 AM,22.525,0.0,,,,
536,11/01/20 03:00:00 AM,22.429,0.0,,,,
537,11/01/20 03:15:00 AM,22.525,0.0,,,,
538,11/01/20 03:30:00 AM,22.429,0.0,,,,
539,11/01/20 03:45:00 AM,22.429,0.0,,,,
540,11/01/20 04:00:00 AM,22.429,0.0,,,,
541,11/01/20 04:15:00 AM,22.429,0.0,,,,
542,11/01/20 04:30:00 AM,22.429,0.0,,,,
543,11/01/20 04:45:00 AM,22.429,0.0,,,,
544,11/01/20 05:00:00 AM,22.429,0.0,,,,
545,11/01/20 05:15:00 AM,22.429,0.0,,,,
546,11/01/20 05:30:00 AM,22.429,0.0,,,,
547,11/01/20 05:45:00 AM,22.429,0.0,,,,
548,11/01/20 06:00:00 AM,22.429,0.0,,,,
549,11/01/20 06:15:00 AM,22.908,224.0,,,,
550,11/01/20 06:30:00 AM,22.429,224.0,,,,
551,11/01/20 06:45:00 AM,21.378,224.0,,,,
552,11/01/20 07:00:00 AM,20.805,216.0,,,,
553,11/01/20 07:15:00 AM,20.424,216.0,,,,
554,11/01/20 07:30:00 AM,20.138,216.0,,,,
555,11/01/20 07:45:00 AM,19.948,216.0,,,,
556,11/01/20 08:00:00 AM,19.853,216.0,,,,
557,11/01/20 08:15:00 AM,19.758,216.0,,,,
558,11/01/20 08:30:00 AM,19.758,216.0,,,,
559,11/01/20 08:45:00 AM,19.758,216.0,,,,
560,11/01/20 09:00:00 AM,19.662,216.0,,,,
561,11/01/20 09:15:00 AM,19.662,224.0,,,,
562,11/01/20 09:30:00 AM,19.567,216.0,,,,
563,11/01/20 09:45:00 AM,19.662,216.0,,,,
564,11/01/20 10:00:00 AM,19.662,216.0,,,,
565,11/01/20 10:15:00 AM,19.662,224.0,,,,
566,11/01/20 10:30:00 AM,19.662,216.0,,,,
567,11/01/20 10:45:00 AM,19.662,216.0,,,,
568,11/01/20 11:00:00 AM,19.662,216.0,,,,
569,11/01/20 11:15:00 AM,19.662,216.0,,,,
570,11/01/20 11:30:00 AM,19.662,216.0,,,,
571,11/01/20 11:45:00 AM,19.662,216.0,,,,
572,11/01/20 12:00:00 PM,19.662,224.0,,,,
573,11/01/20 12:15:00 PM,19.662,216.0,,,,
574,11/01/20 12:30:00 PM,19.662,216.0,,,,
575,11/01/20 12:45:00 PM,19.567,216.0,,,,
576,11/01/20 01:00:00 PM,19.567,224.0,,,,
577,11/01/20 01:15:00 PM,19.567,224.0,,,,
578,11/01/20 01:30:00 PM,19.567,224.0,,,,
579,11/01/20 01:45:00 PM,19.567,224.0,,,,
580,11/01/20 02:00:00 PM,19.567,216.0,,,,
581,11/01/20 02:15:00 PM,19.567,224.0,,,,
582,11/01/20 02:30:00 PM,19.567,216.0,,,,
583,11/01/20 02:45:00 PM,19.567,224.0,,,,
584,11/01/20 03:00:00 PM,19.567,216.0,,,,
585,11/01/20 03:15:00 PM,19.567,224.0,,,,
586,11/01/20 03:30:00 PM,19.567,216.0,,,,
587,11/01/20 03:45:00 PM,19.567,224.0,,,,
588,11/01/20 04:00:00 PM,19.472,224.0,,,,
589,11/01/20 04:15:00 PM,19.567,224.0,,,,
590,11/01/20 04:30:00 PM,19.567,224.0,,,,
591,11/01/20 04:45:00 PM,19.567,224.0,,,,
592,11/01/20 05:00:00 PM,19.567,224.0,,,,
593,11/01/20 05:15:00 PM,19.567,224.0,,,,
594,11/01/20 05:30:00 PM,19.567,216.0,,,,
595,11/01/20 05:45:00 PM,19.567,224.0,,,,
596,11/01/20 06:00:00 PM,19.567,216.0,,,,
597,11/01/20 06:15:00 PM,19.187,0.0,,,,
598,11/01/20 06:30:00 PM,19.567,0.0,,,,
599,11/01/20 06:45:00 PM,20.424,0.0,,,,
600,11/01/20 07:00:00 PM,20.996,0.0,,,,
601,11/01/20 07:15:00 PM,21.378,0.0,,,,
602,11/01/20 07:30:00 PM,21.569,0.0,,,,
603,11/01/20 07:45:00 PM,21.855,0.0,,,,
604,11/01/20 08:00:00 PM,21.951,0.0,,,,
605,11/01/20 08:15:00 PM,22.142,0.0,,,,
606,11/01/20 08:30:00 PM,22.238,0.0,,,,
607,11/01/20 08:45:00 PM,22.238,0.0,,,,
608,11/01/20 09:00:00 PM,22.333,0.0,,,,
609,11/01/20 09:15:00 PM,22.429,0.0,,,,
610,11/01/20 09:30:00 PM,22.429,0.0,,,,
611,11/01/20 09:45:00 PM,22.429,0.0,,,,
612,11/01/20 10:00:00 PM,22.429,0.0,,,,
613,11/01/20 10:15:00 PM,22.429,0.0,,,,
614,11/01/20 10:30:00 PM,22.525,0.0,,,,
615,11/01/20 10:45:00 PM,22.525,0.0,,,,
616,11/01/20 11:00:00 PM,22.525,0.0,,,,
617,11/01/20 11:15:00 PM,22.525,0.0,,,,
618,11/01/20 11:30:00 PM,22.525,0.0,,,,
619,11/01/20 11:45:00 PM,22.525,0.0,,,,
620,11/02/20 12:00:00 AM,22.525,0.0,,,,
621,11/02/20 12:15:00 AM,22.525,0.0,,,,
622,11/02/20 12:30:00 AM,22.525,0.0,,,,
623,11/02/20 12:45:00 AM,22.525,0.0,,,,
624,11/02/20 01:00:00 AM,22.525,0.0,,,,
625,11/02/20 01:15:00 AM,22.525,0.0,,,,
626,11/02/20 01:30:00 AM,22.525,0.0,,,,
627,11/02/20 01:45:00 AM,22.525,0.0,,,,
628,11/02/20 02:00:00 AM,22.525,0.0,,,,
629,11/02/20 02:15:00 AM,22.525,0.0,,,,
630,11/02/20 02:30:00 AM,22.525,0.0,,,,
631,11/02/20 02:45:00 AM,22.525,0.0,,,,
632,11/02/20 03:00:00 AM,22.525,0.0,,,,
633,11/02/20 03:15:00 AM,22.525,0.0,,,,
634,11/02/20 03:30:00 AM,22.429,0.0,,,,
635,11/02/20 03:45:00 AM,22.429,0.0,,,,
636,11/02/20 04:00:00 AM,22.429,0.0,,,,
637,11/02/20 04:15:00 AM,22.429,0.0,,,,
638,11/02/20 04:30:00 AM,22.429,0.0,,,,
639,11/02/20 04:45:00 AM,22.429,0.0,,,,
640,11/02/20 05:00:00 AM,22.429,0.0,,,,
641,11/02/20 05:15:00 AM,22.429,0.0,,,,
642,11/02/20 05:30:00 AM,22.429,0.0,,,,
643,11/02/20 05:45:00 AM,22.429,0.0,,,,
644,11/02/20 06:00:00 AM,22.429,0.0,,,,
645,11/02/20 06:15:00 AM,22.908,224.0,,,,
646,11/02/20 06:30:00 AM,22.429,224.0,,,,
647,11/02/20 06:45:00 AM,21.378,224.0,,,,
648,11/02/20 07:00:00 AM,20.710,224.0,,,,
649,11/02/20 07:15:00 AM,20.424,216.0,,,,
650,11/02/20 07:30:00 AM,20.234,216.0,,,,
651,11/02/20 07:45:00 AM,20.138,216.0,,,,
652,11/02/20 08:00:00 AM,20.043,216.0,,,,
653,11/02/20 08:15:00 AM,19.948,224.0,,,,
654,11/02/20 08:30:00 AM,19.853,216.0,,,,
655,11/02/20 08:45:00 AM,19.758,216.0,,,,
656,11/02/20 09:00:00 AM,19.758,216.0,,,,
657,11/02/20 09:15:00 AM,19.662,224.0,,,,
658,11/02/20 09:30:00 AM,19.662,224.0,,,,
659,11/02/20 09:45:00 AM,19.662,224.0,,,,
660,11/02/20 10:00:00 AM,19.853,224.0,,,,
661,11/02/20 10:15:00 AM,19.853,216.0,,,,
662,11/02/20 10:30:00 AM,19.853,216.0,,,,
663,11/02/20 10:45:00 AM,19.948,224.0,,,,
664,11/02/20 11:00:00 AM,19.948,224.0,,,,
665,11/02/20 11:15:00 AM,20.043,224.0,,,,
666,11/02/20 11:30:00 AM,20.043,216.0,,,,
667,11/02/20 11:45:00 AM,20.043,224.0,,,,
668,11/02/20 12:00:00 PM,20.043,224.0,,,,
669,11/02/20 12:15:00 PM,20.138,224.0,,,,
670,11/02/20 12:30:00 PM,20.043,216.0,,,,
671,11/02/20 12:45:00 PM,20.138,216.0,,,,
672,11/02/20 01:00:00 PM,20.043,216.0,,,,
673,11/02/20 01:15:00 PM,20.043,224.0,,,,
674,11/02/20 01:30:00 PM,20.043,224.0,,,,
675,11/02/20 01:45:00 PM,20.043,224.0,,,,
676,11/02/20 02:00:00 PM,20.043,216.0,,,,
677,11/02/20 02:15:00 PM,20.043,224.0,,,,
678,11/02/20 02:30:00 PM,20.043,224.0,,,,
679,11/02/20 02:45:00 PM,20.043,216.0,,,,
680,11/02/20 03:00:00 PM,19.948,224.0,,,,
681,11/02/20 03:15:00 PM,19.948,224.0,,,,
682,11/02/20 03:30:00 PM,20.043,216.0,,,,
683,11/02/20 03:45:00 PM,20.043,224.0,,,,
684,11/02/20 04:00:00 PM,20.329,216.0,,,,
685,11/02/20 04:15:00 PM,20.043,216.0,,,,
686,11/02/20 04:30:00 PM,20.138,216.0,,,,
687,11/02/20 04:45:00 PM,20.043,216.0,,,,
688,11/02/20 05:00:00 PM,20.138,224.0,,,,
689,11/02/20 05:15:00 PM,20.043,224.0,,,,
690,11/02/20 05:30:00 PM,20.043,216.0,,,,
691,11/02/20 05:45:00 PM,20.043,216.0,,,,
692,11/02/20 06:00:00 PM,20.043,216.0,,,,
693,11/02/20 06:15:00 PM,19.567,0.0,,,,
694,11/02/20 06:30:00 PM,19.853,0.0,,,,
695,11/02/20 06:45:00 PM,20.615,0.0,,,,
696,11/02/20 07:00:00 PM,21.282,0.0,,,,
697,11/02/20 07:15:00 PM,21.664,0.0,,,,
698,11/02/20 07:30:00 PM,21.855,0.0,,,,
699,11/02/20 07:45:00 PM,22.046,0.0,,,,
700,11/02/20 08:00:00 PM,22.142,0.0,,,,
701,11/02/20 08:15:00 PM,22.238,0.0,,,,
702,11/02/20 08:30:00 PM,22.333,0.0,,,,
703,11/02/20 08:45:00 PM,22.333,0.0,,,,
704,11/02/20 09:00:00 PM,22.333,0.0,,,,
705,11/02/20 09:15:00 PM,22.429,0.0,,,,
706,11/02/20 09:30:00 PM,22.429,0.0,,,,
707,11/02/20 09:45:00 PM,22.429,0.0,,,,
708,11/02/20 10:00:00 PM,22.429,0.0,,,,
709,11/02/20 10:15:00 PM,22.429,0.0,,,,
710,11/02/20 10:30:00 PM,22.525,0.0,,,,
711,11/02/20 10:45:00 PM,22.525,0.0,,,,
712,11/02/20 11:00:00 PM,22.525,0.0,,,,
713,11/02/20 11:15:00 PM,22.525,0.0,,,,
714,11/02/20 11:30:00 PM,22.525,0.0,,,,
715,11/02/20 11:45:00 PM,22.525,0.0,,,,
716,11/03/20 12:00:00 AM,22.525,0.0,,,,
717,11/03/20 12:15:00 AM,22.525,0.0,,,,
718,11/03/20 12:30:00 AM,22.525,0.0,,,,
719,11/03/20 12:45:00 AM,22.525,0.0,,,,
720,11/03/20 01:00:00 AM,22.525,0.0,,,,
721,11/03/20 01:15:00 AM,22.525,0.0,,,,
722,11/03/20 01:30:00 AM,22.429,0.0,,,,
723,11/03/20 01:45:00 AM,22.429,0.0,,,,
724,11/03/20 02:00:00 AM,22.429,0.0,,,,
725,11/03/20 02:15:00 AM,22.429,0.0,,,,
726,11/03/20 02:30:00 AM,22.429,0.0,,,,
727,11/03/20 02:45:00 AM,22.429,0.0,,,,
728,11/03/20 03:00:00 AM,22.429,0.0,,,,
729,11/03/20 03:15:00 AM,22.429,0.0,,,,
730,11/03/20 03:30:00 AM,22.429,0.0,,,,
731,11/03/20 03:45:00 AM,22.429,0.0,,,,
732,11/03/20 04:00:00 AM,22.429,0.0,,,,
733,11/03/20 04:15:00 AM,22.429,0.0,,,,
734,11/03/20 04:30:00 AM,22.429,0.0,,,,
735,11/03/20 04:45:00 AM,22.429,0.0,,,,
736,11/03/20 05:00:00 AM,22.429,0.0,,,,
737,11/03/20 05:15:00 AM,22.429,0.0,,,,
738,11/03/20 05:30:00 AM,22.429,0.0,,,,
739,11/03/20 05:45:00 AM,22.333,0.0,,,,
740,11/03/20 06:00:00 AM,22.429,0.0,,,,
741,11/03/20 06:15:00 AM,22.812,224.0,,,,
742,11/03/20 06:30:00 AM,22.429,224.0,,,,
743,11/03/20 06:45:00 AM,21.378,224.0,,,,
744,11/03/20 07:00:00 AM,20.805,216.0,,,,
745,11/03/20 07:15:00 AM,20.424,216.0,,,,
746,11/03/20 07:30:00 AM,20.234,216.0,,,,
747,11/03/20 07:45:00 AM,20.043,216.0,,,,
748,11/03/20 08:00:00 AM,19.948,216.0,,,,
749,11/03/20 08:15:00 AM,19.853,216.0,,,,
750,11/03/20 08:30:00 AM,19.758,216.0,,,,
751,11/03/20 08:45:00 AM,19.758,216.0,,,,
752,11/03/20 09:00:00 AM,19.758,224.0,,,,
753,11/03/20 09:15:00 AM,19.662,216.0,,,,
754,11/03/20 09:30:00 AM,19.662,216.0,,,,
755,11/03/20 09:45:00 AM,19.662,216.0,,,,
756,11/03/20 10:00:00 AM,19.662,216.0,,,,
757,11/03/20 10:15:00 AM,19.758,216.0,,,,
758,11/03/20 10:30:00 AM,19.853,216.0,,,,
759,11/03/20 10:45:00 AM,19.948,216.0,,,,
760,11/03/20 11:00:00 AM,19.948,216.0,,,,
761,11/03/20 11:15:00 AM,19.948,216.0,,,,
762,11/03/20 11:30:00 AM,19.948,216.0,,,,
763,11/03/20 11:45:00 AM,19.948,216.0,,,,
764,11/03/20 12:00:00 PM,19.853,224.0,,,,
765,11/03/20 12:15:00 PM,19.853,216.0,,,,
766,11/03/20 12:30:00 PM,19.758,216.0,,,,
767,11/03/20 12:45:00 PM,19.662,216.0,,,,
768,11/03/20 01:00:00 PM,19.758,224.0,,,,
769,11/03/20 01:15:00 PM,19.853,216.0,,,,
770,11/03/20 01:30:00 PM,19.853,216.0,,,,
771,11/03/20 01:45:00 PM,19.948,216.0,,,,
772,11/03/20 02:00:00 PM,19.948,216.0,,,,
773,11/03/20 02:15:00 PM,19.853,216.0,,,,
774,11/03/20 02:30:00 PM,19.948,224.0,,,,
775,11/03/20 02:45:00 PM,19.948,224.0,,,,
776,11/03/20 03:00:00 PM,19.853,216.0,,,,
777,11/03/20 03:15:00 PM,19.948,216.0,,,,
778,11/03/20 03:30:00 PM,19.948,216.0,,,,
779,11/03/20 03:45:00 PM,19.948,224.0,,,,
780,11/03/20 04:00:00 PM,19.948,224.0,,,,
781,11/03/20 04:15:00 PM,19.948,216.0,,,,
782,11/03/20 04:30:00 PM,19.948,216.0,,,,
783,11/03/20 04:45:00 PM,19.853,216.0,,,,
784,11/03/20 05:00:00 PM,19.853,216.0,,,,
785,11/03/20 05:15:00 PM,19.758,216.0,,,,
786,11/03/20 05:30:00 PM,19.758,216.0,,,,
787,11/03/20 05:45:00 PM,19.662,216.0,,,,
788,11/03/20 06:00:00 PM,19.662,224.0,,,,
789,11/03/20 06:15:00 PM,19.282,0.0,,,,
790,11/03/20 06:30:00 PM,19.662,0.0,,,,
791,11/03/20 06:45:00 PM,20.424,0.0,,,,
792,11/03/20 07:00:00 PM,20.901,0.0,,,,
793,11/03/20 07:15:00 PM,21.282,0.0,,,,
794,11/03/20 07:30:00 PM,21.569,0.0,,,,
795,11/03/20 07:45:00 PM,21.760,0.0,,,,
796,11/03/20 08:00:00 PM,21.951,0.0,,,,
797,11/03/20 08:15:00 PM,22.046,0.0,,,,
798,11/03/20 08:30:00 PM,22.142,0.0,,,,
799,11/03/20 08:45:00 PM,22.238,0.0,,,,
800,11/03/20 09:00:00 PM,22.333,0.0,,,,
801,11/03/20 09:15:00 PM,22.333,0.0,,,,
802,11/03/20 09:30:00 PM,22.333,0.0,,,,
803,11/03/20 09:45:00 PM,22.429,0.0,,,,
804,11/03/20 10:00:00 PM,22.429,0.0,,,,
805,11/03/20 10:15:00 PM,22.429,0.0,,,,
806,11/03/20 10:30:00 PM,22.429,0.0,,,,
807,11/03/20 10:45:00 PM,22.429,0.0,,,,
808,11/03/20 11:00:00 PM,22.429,0.0,,,,
809,11/03/20 11:15:00 PM,22.429,0.0,,,,
810,11/03/20 11:30:00 PM,22.429,0.0,,,,
811,11/03/20 11:45:00 PM,22.429,0.0,,,,
812,11/04/20 12:00:00 AM,22.429,0.0,,,,
813,11/04/20 12:15:00 AM,22.429,0.0,,,,
814,11/04/20 12:30:00 AM,22.429,0.0,,,,
815,11/04/20 12:45:00 AM,22.429,0.0,,,,
816,11/04/20 01:00:00 AM,22.429,0.0,,,,
817,11/04/20 01:15:00 AM,22.429,0.0,,,,
818,11/04/20 01:30:00 AM,22.429,0.0,,,,
819,11/04/20 01:45:00 AM,22.429,0.0,,,,
820,11/04/20 02:00:00 AM,22.429,0.0,,,,
821,11/04/20 02:15:00 AM,22.429,0.0,,,,
822,11/04/20 02:30:00 AM,22.429,0.0,,,,
823,11/04/20 02:45:00 AM,22.429,0.0,,,,
824,11/04/20 03:00:00 AM,22.429,0.0,,,,
825,11/04/20 03:15:00 AM,22.429,0.0,,,,
826,11/04/20 03:30:00 AM,22.429,0.0,,,,
827,11/04/20 03:45:00 AM,22.429,0.0,,,,
828,11/04/20 04:00:00 AM,22.429,0.0,,,,
829,11/04/20 04:15:00 AM,22.429,0.0,,,,
830,11/04/20 04:30:00 AM,22.429,0.0,,,,
831,11/04/20 04:45:00 AM,22.429,0.0,,,,
832,11/04/20 05:00:00 AM,22.429,0.0,,,,
833,11/04/20 05:15:00 AM,22.429,0.0,,,,
834,11/04/20 05:30:00 AM,22.429,0.0,,,,
835,11/04/20 05:45:00 AM,22.429,0.0,,,,
836,11/04/20 06:00:00 AM,22.429,0.0,,,,
837,11/04/20 06:15:00 AM,22.812,224.0,,,,
838,11/04/20 06:30:00 AM,22.429,224.0,,,,
839,11/04/20 06:45:00 AM,21.378,216.0,,,,
840,11/04/20 07:00:00 AM,20.805,216.0,,,,
841,11/04/20 07:15:00 AM,20.424,224.0,,,,
842,11/04/20 07:30:00 AM,20.138,216.0,,,,
843,11/04/20 07:45:00 AM,19.948,216.0,,,,
844,11/04/20 08:00:00 AM,19.948,216.0,,,,
845,11/04/20 08:15:00 AM,19.948,224.0,,,,
846,11/04/20 08:30:00 AM,19.948,216.0,,,,
847,11/04/20 08:45:00 AM,19.853,216.0,,,,
848,11/04/20 09:00:00 AM,19.948,224.0,,,,
849,11/04/20 09:15:00 AM,19.948,224.0,,,,
850,11/04/20 09:30:00 AM,19.853,224.0,,,,
851,11/04/20 09:45:00 AM,19.758,216.0,,,,
852,11/04/20 10:00:00 AM,19.758,216.0,,,,
853,11/04/20 10:15:00 AM,19.758,216.0,,,,
854,11/04/20 10:30:00 AM,19.758,224.0,,,,
855,11/04/20 10:45:00 AM,19.758,224.0,,,,
856,11/04/20 11:00:00 AM,19.853,216.0,,,,
857,11/04/20 11:15:00 AM,19.853,216.0,,,,
858,11/04/20 11:30:00 AM,19.948,216.0,,,,
859,11/04/20 11:45:00 AM,19.948,224.0,,,,
860,11/04/20 12:00:00 PM,19.948,216.0,,,,
861,11/04/20 12:15:00 PM,19.948,216.0,,,,
862,11/04/20 12:30:00 PM,19.948,216.0,,,,
863,11/04/20 12:45:00 PM,19.948,216.0,,,,
864,11/04/20 01:00:00 PM,19.948,224.0,,,,
865,11/04/20 01:15:00 PM,19.948,224.0,,,,
866,11/04/20 01:30:00 PM,19.948,216.0,,,,
867,11/04/20 01:45:00 PM,19.948,216.0,,,,
868,11/04/20 02:00:00 PM,19.948,216.0,,,,
869,11/04/20 02:15:00 PM,19.948,224.0,,,,
870,11/04/20 02:30:00 PM,19.853,216.0,,,,
871,11/04/20 02:45:00 PM,19.758,224.0,,,,
872,11/04/20 03:00:00 PM,19.662,224.0,,,,
873,11/04/20 03:15:00 PM,19.567,216.0,,,,
874,11/04/20 03:30:00 PM,19.472,224.0,,,,
875,11/04/20 03:45:00 PM,19.187,224.0,,,,
876,11/04/20 04:00:00 PM,19.567,224.0,,,,
877,11/04/20 04:15:00 PM,19.758,216.0,,,,
878,11/04/20 04:30:00 PM,19.758,224.0,,,,
879,11/04/20 04:45:00 PM,19.853,224.0,,,,
880,11/04/20 05:00:00 PM,19.853,224.0,,,,
881,11/04/20 05:15:00 PM,19.948,216.0,,,,
882,11/04/20 05:30:00 PM,19.948,216.0,,,,
883,11/04/20 05:45:00 PM,19.948,216.0,,,,
884,11/04/20 06:00:00 PM,19.853,224.0,,,,
885,11/04/20 06:15:00 PM,19.377,0.0,,,,
886,11/04/20 06:30:00 PM,19.758,0.0,,,,
887,11/04/20 06:45:00 PM,20.615,0.0,,,,
888,11/04/20 07:00:00 PM,21.187,0.0,,,,
889,11/04/20 07:15:00 PM,21.569,0.0,,,,
890,11/04/20 07:30:00 PM,21.855,0.0,,,,
891,11/04/20 07:45:00 PM,22.142,0.0,,,,
892,11/04/20 08:00:00 PM,22.238,0.0,,,,
893,11/04/20 08:15:00 PM,22.238,0.0,,,,
894,11/04/20 08:30:00 PM,22.429,0.0,,,,
895,11/04/20 08:45:00 PM,22.525,0.0,,,,
896,11/04/20 09:00:00 PM,22.525,0.0,,,,
897,11/04/20 09:15:00 PM,22.525,0.0,,,,
898,11/04/20 09:30:00 PM,22.525,0.0,,,,
899,11/04/20 09:45:00 PM,22.525,0.0,,,,
900,11/04/20 10:00:00 PM,22.525,0.0,,,,
901,11/04/20 10:15:00 PM,22.525,0.0,,,,
902,11/04/20 10:30:00 PM,22.525,0.0,,,,
903,11/04/20 10:45:00 PM,22.525,0.0,,,,
904,11/04/20 11:00:00 PM,22.525,0.0,,,,
905,11/04/20 11:15:00 PM,22.525,0.0,,,,
906,11/04/20 11:30:00 PM,22.525,0.0,,,,
907,11/04/20 11:45:00 PM,22.525,0.0,,,,
908,11/05/20 12:00:00 AM,22.525,0.0,,,,
909,11/05/20 12:15:00 AM,22.525,0.0,,,,
910,11/05/20 12:30:00 AM,22.525,0.0,,,,
911,11/05/20 12:45:00 AM,22.525,0.0,,,,
912,11/05/20 01:00:00 AM,22.525,0.0,,,,
913,11/05/20 01:15:00 AM,22.525,0.0,,,,
914,11/05/20 01:30:00 AM,22.525,0.0,,,,
915,11/05/20 01:45:00 AM,22.525,0.0,,,,
916,11/05/20 02:00:00 AM,22.525,0.0,,,,
917,11/05/20 02:15:00 AM,22.525,0.0,,,,
918,11/05/20 02:30:00 AM,22.525,0.0,,,,
919,11/05/20 02:45:00 AM,22.525,0.0,,,,
920,11/05/20 03:00:00 AM,22.429,0.0,,,,
921,11/05/20 03:15:00 AM,22.429,0.0,,,,
922,11/05/20 03:30:00 AM,22.429,0.0,,,,
923,11/05/20 03:45:00 AM,22.429,0.0,,,,
924,11/05/20 04:00:00 AM,22.429,0.0,,,,
925,11/05/20 04:15:00 AM,22.429,0.0,,,,
926,11/05/20 04:30:00 AM,22.429,0.0,,,,
927,11/05/20 04:45:00 AM,22.429,0.0,,,,
928,11/05/20 05:00:00 AM,22.429,0.0,,,,
929,11/05/20 05:15:00 AM,22.429,0.0,,,,
930,11/05/20 05:30:00 AM,22.429,0.0,,,,
931,11/05/20 05:45:00 AM,22.429,0.0,,,,
932,11/05/20 06:00:00 AM,22.429,0.0,,,,
933,11/05/20 06:15:00 AM,22.812,224.0,,,,
934,11/05/20 06:30:00 AM,22.429,224.0,,,,
935,11/05/20 06:45:00 AM,21.378,224.0,,,,
936,11/05/20 07:00:00 AM,20.710,224.0,,,,
937,11/05/20 07:15:00 AM,20.329,224.0,,,,
938,11/05/20 07:30:00 AM,20.043,224.0,,,,
939,11/05/20 07:45:00 AM,19.948,224.0,,,,
940,11/05/20 08:00:00 AM,19.853,224.0,,,,
941,11/05/20 08:15:00 AM,19.853,224.0,,,,
942,11/05/20 08:30:00 AM,19.853,224.0,,,,
943,11/05/20 08:45:00 AM,19.758,216.0,,,,
944,11/05/20 09:00:00 AM,19.662,216.0,,,,
945,11/05/20 09:15:00 AM,19.567,216.0,,,,
